#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	heartbeat
#open	2019-04-17-15-35-45
#fields	id.orig_h	id.orig_p	id.resp_h	id.resp_p	total_number	periodicity
#types	addr	port	addr	port	count	double
147.32.84.191	3477	212.117.177.188	65500	40	3.96985
147.32.84.207	4863	212.117.177.186	65500	30	2.763431
147.32.84.165	1667	212.117.171.138	65500	91	12.0563
147.32.84.208	2025	50.7.244.234	65500	7	0.269952
147.32.84.208	3544	50.7.244.234	65500	151	11.710617
147.32.84.209	4175	212.117.177.186	65500	24	28.294415
147.32.84.207	4690	212.117.177.186	65500	155	37.794453
147.32.84.208	4974	50.7.244.234	65500	153	15.144363
147.32.84.191	3179	212.117.177.188	65500	193	0.123287
147.32.84.165	1915	212.117.171.138	65500	21	4.902826
147.32.84.205	4042	212.117.177.186	65500	24	3.778324
147.32.84.207	1121	212.117.177.186	65500	48	4.848023
147.32.84.209	3322	212.117.177.186	65500	37	2.419104
147.32.84.204	1936	212.117.161.86	65500	92	14.16715
147.32.84.165	1122	212.117.171.138	65500	20	2.023915
147.32.84.193	4594	89.149.217.37	65500	29	3.727694
147.32.84.208	1150	50.7.244.234	65500	221	9.941261
147.32.84.193	3549	89.149.217.37	65500	11	1.465007
147.32.84.209	3371	212.117.177.186	65500	20	2.352831
147.32.84.209	4604	212.117.177.186	65500	239	0.098908
147.32.84.205	4304	212.117.177.186	65500	20	2.360636
147.32.84.193	2064	89.149.217.37	65500	26	1.509703
147.32.84.204	1850	212.117.161.86	65500	145	16.615478
147.32.84.192	1743	212.117.161.86	65500	20	4.52016
147.32.84.193	3536	89.149.217.37	65500	2	220752.842105
147.32.84.205	2370	212.117.177.186	65500	22	1.37729
147.32.84.204	3350	212.117.161.86	65500	10	0.510026
147.32.84.209	4922	212.117.177.186	65500	24	30.882859
147.32.84.193	2315	89.149.217.37	65500	22	8.989418
147.32.84.207	3961	212.117.177.186	65500	23	24.63397
147.32.84.207	4336	212.117.177.186	65500	20	1.714939
147.32.84.204	1522	212.117.161.86	65500	7	0.329729
147.32.84.208	1365	50.7.244.234	65500	20	0.933355
147.32.84.192	3055	212.117.161.86	65500	27	0.872872
147.32.84.205	1749	212.117.177.186	65500	20	1.79751
147.32.84.208	3947	50.7.244.234	65500	7	0.224963
147.32.84.207	3197	212.117.177.186	65500	5	0.189793
147.32.84.192	3427	212.117.161.86	65500	29	1.159266
147.32.84.208	4158	50.7.244.234	65500	20	1.049149
147.32.84.205	1126	212.117.177.186	65500	49	0.014271
147.32.84.165	3404	212.117.171.138	65500	25	0.850643
147.32.84.208	1990	50.7.244.234	65500	2	25040.620896
147.32.84.207	3034	212.117.177.186	65500	25	1.040279
147.32.84.208	3422	50.7.244.234	65500	2	11.652026
147.32.84.204	1736	212.117.161.86	65500	146	18.804047
147.32.84.192	4219	212.117.161.86	65500	30	1.753614
147.32.84.207	4416	212.117.177.186	65500	21	12.531157
147.32.84.209	3372	212.117.177.186	65500	252	40.688751
147.32.84.165	3383	212.117.171.138	65500	5	2.885398
147.32.84.165	3346	212.117.171.138	65500	21	1.174086
147.32.84.207	2899	212.117.177.186	65500	148	23.7644
147.32.84.208	1185	50.7.244.234	65500	20	2.194149
89.149.217.37	65500	147.32.84.193	1528	43	5.446946
147.32.84.207	4638	212.117.177.186	65500	146	23.80827
147.32.84.193	4365	89.149.217.37	65500	144	21.478368
147.32.84.207	2236	212.117.177.186	65500	2	182361.043478
147.32.84.207	3428	212.117.177.186	65500	20	0.772422
147.32.84.191	2889	212.117.177.188	65500	38	7.845166
147.32.84.205	1741	212.117.177.186	65500	24	2.408876
147.32.84.208	2772	50.7.244.234	65500	22	0.877562
147.32.84.207	1975	212.117.177.186	65500	42	1.53343
147.32.84.208	1954	50.7.244.234	65500	2	24966.095238
147.32.84.207	4536	212.117.177.186	65500	90	9.85767
147.32.84.165	1644	212.117.171.138	65500	52	3.476901
147.32.84.191	4386	212.117.177.188	65500	149	15.82517
147.32.84.205	4382	212.117.177.186	65500	29	4.334488
147.32.84.191	1338	212.117.177.188	65500	20	26.311151
147.32.84.165	2467	212.117.171.138	65500	7	0.140001
147.32.84.192	4188	212.117.161.86	65500	2	142179.79661
147.32.84.209	3576	212.117.177.186	65500	145	18.29973
147.32.84.205	2294	212.117.177.186	65500	237	28.201478
147.32.84.208	3684	50.7.244.234	65500	2	10.248582
147.32.84.209	2129	212.117.177.186	65500	20	2.743954
147.32.84.205	2382	212.117.177.186	65500	30	0.987503
147.32.84.165	4563	212.117.171.138	65500	5	0.442526
147.32.84.208	1972	50.7.244.234	65500	4	5.319897
147.32.84.207	1550	212.117.177.186	65500	20	2.014834
147.32.84.191	4043	212.117.177.188	65500	20	1.127251
147.32.84.204	1317	212.117.161.86	65500	2	133152.507937
147.32.84.207	2516	212.117.177.186	65500	25	1.126015
147.32.84.209	2959	212.117.177.186	65500	26	8.577962
147.32.84.193	1941	89.149.217.37	65500	11	0.910479
147.32.84.204	4556	212.117.161.86	65500	26	1.619109
147.32.84.204	1910	212.117.161.86	65500	26	2.228379
147.32.84.191	2724	212.117.177.188	65500	24	2.604209
147.32.84.192	3984	212.117.161.86	65500	152	18.938433
147.32.84.209	2155	212.117.177.186	65500	26	8.730129
147.32.84.209	1033	212.117.177.186	65500	25	4.800348
147.32.84.191	1348	212.117.177.188	65500	23	3.774894
147.32.84.204	4085	212.117.161.86	65500	43	3.685767
147.32.84.193	4200	89.149.217.37	65500	20	4.134654
147.32.84.209	4597	212.117.177.186	65500	24	20.293874
147.32.84.209	2185	212.117.177.186	65500	37	13.901569
147.32.84.165	2176	212.117.171.138	65500	20	1.107206
147.32.84.204	3356	212.117.161.86	65500	20	0.747754
147.32.84.209	2918	212.117.177.186	65500	20	15.83519
147.32.84.191	3984	212.117.177.188	65500	20	3.295589
147.32.84.209	2171	212.117.177.186	65500	5	1.555594
147.32.84.204	3235	212.117.161.86	65500	151	17.66342
147.32.84.209	4219	212.117.177.186	65500	148	78.550296
147.32.84.192	4774	212.117.161.86	65500	145	26.427957
147.32.84.193	4408	89.149.217.37	65500	5	0.867823
147.32.84.193	2496	89.149.217.37	65500	24	2.590065
147.32.84.209	2967	212.117.177.186	65500	43	3.457003
147.32.84.205	2723	212.117.177.186	65500	7	0.175057
147.32.84.208	2964	50.7.244.234	65500	244	31.87716
147.32.84.191	1936	212.117.177.188	65500	24	2.88377
147.32.84.191	4010	212.117.177.188	65500	49	0.008296
147.32.84.207	2787	212.117.177.186	65500	20	2.626887
147.32.84.204	1668	212.117.161.86	65500	11	1.342835
147.32.84.193	2116	89.149.217.37	65500	21	4.985962
147.32.84.207	3010	212.117.177.186	65500	146	5.173363
147.32.84.204	4931	212.117.161.86	65500	46	2.290298
147.32.84.207	4920	212.117.177.186	65500	26	0.014097
147.32.84.208	3255	50.7.244.234	65500	20	0.535148
147.32.84.193	1899	89.149.217.37	65500	5	0.217144
147.32.84.191	4671	212.117.177.188	65500	24	5.086727
147.32.84.206	4666	50.7.244.234	65500	24	1.810017
147.32.84.205	2156	212.117.177.186	65500	248	10.131478
147.32.84.192	2431	212.117.161.86	65500	2	182361.043478
147.32.84.208	2404	50.7.244.234	65500	25	5.248236
147.32.84.193	3004	89.149.217.37	65500	147	11.872085
147.32.84.204	1980	212.117.161.86	65500	2	9.585337
147.32.84.209	2079	212.117.177.186	65500	44	4.635721
147.32.84.204	3625	212.117.161.86	65500	20	1.8423
147.32.84.209	1988	212.117.177.186	65500	24	3.831988
147.32.84.209	2583	212.117.177.186	65500	46	5.122269
147.32.84.165	4851	212.117.171.138	65500	20	1.701098
147.32.84.207	3992	212.117.177.186	65500	4	0.19047
147.32.84.205	1878	212.117.177.186	65500	11	0.792254
147.32.84.193	2399	89.149.217.37	65500	217	39.805433
147.32.84.191	4068	212.117.177.188	65500	5	0.619287
147.32.84.165	1157	212.117.171.138	65500	29	3.62416
147.32.84.208	3186	50.7.244.234	65500	7	0.172454
147.32.84.204	1376	212.117.161.86	65500	30	6.655626
147.32.84.206	1563	50.7.244.234	65500	22	1.022589
147.32.84.165	1367	212.117.171.138	65500	25	1.67147
147.32.84.205	4073	212.117.177.186	65500	20	16.970668
147.32.84.192	1610	212.117.161.86	65500	30	8.711849
147.32.84.192	2591	212.117.161.86	65500	29	0.743198
147.32.84.209	1665	212.117.177.186	65500	152	34.676375
147.32.84.193	2860	89.149.217.37	65500	21	0.597263
147.32.84.209	3733	212.117.177.186	65500	20	18.135786
147.32.84.205	1676	212.117.177.186	65500	29	3.01604
147.32.84.209	2754	212.117.177.186	65500	20	16.351932
147.32.84.208	3774	50.7.244.234	65500	41	1.942333
147.32.84.165	3672	212.117.171.138	65500	7	0.226742
147.32.84.193	3134	89.149.217.37	65500	10	1.891949
147.32.84.192	4820	212.117.161.86	65500	5	1.148774
147.32.84.209	4848	212.117.177.186	65500	2	11.42473
147.32.84.193	2514	89.149.217.37	65500	20	3.331851
147.32.84.209	3316	212.117.177.186	65500	20	1.832709
147.32.84.191	2546	212.117.177.188	65500	242	47.381618
147.32.84.193	2978	89.149.217.37	65500	147	36.404243
147.32.84.209	2850	212.117.177.186	65500	52	5.323736
147.32.84.204	2451	212.117.161.86	65500	27	1.86848
147.32.84.207	3888	212.117.177.186	65500	23	2.01903
147.32.84.207	2968	212.117.177.186	65500	246	8.565459
147.32.84.209	1978	212.117.177.186	65500	20	2.522516
147.32.84.209	1139	212.117.177.186	65500	44	5.647696
147.32.84.205	4804	212.117.177.186	65500	71	0.045177
147.32.84.191	3478	212.117.177.188	65500	2	15.326725
147.32.84.208	2573	50.7.244.234	65500	148	23.80095
147.32.84.191	2177	212.117.177.188	65500	155	28.252574
147.32.84.192	3676	212.117.161.86	65500	20	3.320466
147.32.84.191	2090	212.117.177.188	65500	144	25.466177
147.32.84.192	3093	212.117.161.86	65500	20	0.571795
147.32.84.191	3442	212.117.177.188	65500	20	1.347932
147.32.84.208	3489	50.7.244.234	65500	20	10.893542
147.32.84.207	4451	212.117.177.186	65500	7	0.369436
147.32.84.191	3947	212.117.177.188	65500	24	2.387958
147.32.84.209	2357	212.117.177.186	65500	196	19.097522
147.32.84.192	2524	212.117.161.86	65500	46	3.013277
147.32.84.209	3408	212.117.177.186	65500	96	14.515553
147.32.84.207	4736	212.117.177.186	65500	7	0.126607
147.32.84.209	4370	212.117.177.186	65500	146	19.671181
147.32.84.206	2145	50.7.244.234	65500	20	0.984936
147.32.84.165	1089	212.117.171.138	65500	24	2.637889
147.32.84.205	3747	212.117.177.186	65500	7	0.280874
147.32.84.193	3075	89.149.217.37	65500	2	155344.592593
147.32.84.191	3938	212.117.177.188	65500	20	16.209072
147.32.84.205	2516	212.117.177.186	65500	23	4.875811
147.32.84.191	2556	212.117.177.188	65500	44	0.017345
147.32.84.207	4780	212.117.177.186	65500	246	63.536556
147.32.84.165	3841	212.117.171.138	65500	43	3.271821
147.32.84.192	3655	212.117.161.86	65500	145	6.321682
147.32.84.165	2545	212.117.171.138	65500	154	10.595214
147.32.84.204	4090	212.117.161.86	65500	150	16.781791
147.32.84.208	2995	50.7.244.234	65500	2	9.732219
147.32.84.192	1540	212.117.161.86	65500	22	9.731115
147.32.84.191	4902	212.117.177.188	65500	149	25.022743
147.32.84.205	1206	212.117.177.186	65500	45	4.343976
147.32.84.209	1885	212.117.177.186	65500	20	2.075851
147.32.84.193	2407	89.149.217.37	65500	44	12.660372
147.32.84.207	3198	212.117.177.186	65500	20	16.964796
147.32.84.204	3395	212.117.161.86	65500	5	0.592938
147.32.84.193	1186	89.149.217.37	65500	152	22.068792
147.32.84.208	2773	50.7.244.234	65500	146	8.877847
147.32.84.205	4780	212.117.177.186	65500	29	1.313219
147.32.84.165	1577	212.117.171.138	65500	20	2.163169
147.32.84.204	3828	212.117.161.86	65500	20	6.344419
147.32.84.207	1783	212.117.177.186	65500	175	6.447665
147.32.84.207	1957	212.117.177.186	65500	2	9.021687
147.32.84.204	2123	212.117.161.86	65500	146	26.279477
147.32.84.191	1043	212.117.177.188	65500	148	21.413236
147.32.84.208	3141	50.7.244.234	65500	157	6.775198
147.32.84.209	2691	212.117.177.186	65500	11	1.815912
147.32.84.205	2700	212.117.177.186	65500	60	11.94109
147.32.84.208	2349	50.7.244.234	65500	21	2.30941
147.32.84.192	2152	212.117.161.86	65500	150	14.278169
147.32.84.208	2314	50.7.244.234	65500	20	2.007385
147.32.84.209	1118	212.117.177.186	65500	204	35.709433
147.32.84.191	4584	212.117.177.188	65500	29	2.703069
147.32.84.205	4200	212.117.177.186	65500	2	14691.082312
147.32.84.208	3346	50.7.244.234	65500	99	3.470278
147.32.84.192	3588	212.117.161.86	65500	26	0.958716
147.32.84.208	4107	50.7.244.234	65500	40	6.090557
147.32.84.204	3762	212.117.161.86	65500	5	0.389037
147.32.84.193	3639	89.149.217.37	65500	20	0.987907
147.32.84.193	2844	89.149.217.37	65500	273	0.064162
147.32.84.209	4113	212.117.177.186	65500	2	10.752861
147.32.84.205	2308	212.117.177.186	65500	7	0.166265
147.32.84.209	1823	212.117.177.186	65500	20	4.987789
147.32.84.192	1715	212.117.161.86	65500	29	3.739507
147.32.84.192	2690	212.117.161.86	65500	42	0.009904
147.32.84.191	1653	212.117.177.188	65500	2	220752.842105
147.32.84.205	4103	212.117.177.186	65500	35	0.009239
147.32.84.165	1992	212.117.171.138	65500	22	0.721196
147.32.84.192	4411	212.117.161.86	65500	2	246723.764706
147.32.84.207	3111	212.117.177.186	65500	38	4.780854
147.32.84.192	3911	212.117.161.86	65500	149	15.18641
147.32.84.165	2635	212.117.171.138	65500	26	2.32566
147.32.84.191	1138	212.117.177.188	65500	154	8.910853
147.32.84.204	2462	212.117.161.86	65500	18	0.837563
147.32.84.208	3910	50.7.244.234	65500	29	2.516233
147.32.84.206	2018	50.7.244.234	65500	20	1.901393
147.32.84.207	1594	212.117.177.186	65500	21	2.928156
147.32.84.207	1600	212.117.177.186	65500	5	20.378981
147.32.84.205	3916	212.117.177.186	65500	35	5.724191
147.32.84.207	3166	212.117.177.186	65500	2	5936.736023
147.32.84.207	1485	212.117.177.186	65500	145	12.531902
147.32.84.209	4794	212.117.177.186	65500	151	91.813128
147.32.84.193	2291	89.149.217.37	65500	20	16.895158
147.32.84.191	4053	212.117.177.188	65500	5	0.615754
147.32.84.209	4970	212.117.177.186	65500	33	0.822898
147.32.84.193	2802	89.149.217.37	65500	20	1.904103
147.32.84.193	2731	89.149.217.37	65500	27	2.212284
147.32.84.208	3423	50.7.244.234	65500	20	13.476273
147.32.84.191	3344	212.117.177.188	65500	11	0.853321
147.32.84.209	2312	212.117.177.186	65500	76	6.70076
147.32.84.191	2669	212.117.177.188	65500	25	0.698337
147.32.84.191	1026	212.117.177.188	65500	145	0.034478
147.32.84.192	3938	212.117.161.86	65500	145	22.825425
147.32.84.192	1966	212.117.161.86	65500	7	0.224251
147.32.84.204	1775	212.117.161.86	65500	29	0.888654
147.32.84.193	2388	89.149.217.37	65500	94	12.07579
147.32.84.208	4945	50.7.244.234	65500	146	16.948523
147.32.84.205	1171	212.117.177.186	65500	20	15.64217
147.32.84.193	3509	89.149.217.37	65500	11	0.581064
147.32.84.165	2443	212.117.171.138	65500	20	2.067169
147.32.84.208	3552	50.7.244.234	65500	5	1.965723
147.32.84.192	4158	212.117.161.86	65500	2	199728.761905
147.32.84.209	4050	212.117.177.186	65500	27	18.613182
147.32.84.205	1262	212.117.177.186	65500	192	133.787001
147.32.84.165	1347	212.117.171.138	65500	9	127.229921
147.32.84.207	2748	212.117.177.186	65500	29	4.419665
147.32.84.193	3304	89.149.217.37	65500	7	0.125245
147.32.84.192	1158	212.117.161.86	65500	122	5.87792
147.32.84.208	4064	50.7.244.234	65500	20	2.788136
147.32.84.205	1314	212.117.177.186	65500	154	17.790671
147.32.84.205	1714	212.117.177.186	65500	7	0.220854
147.32.84.191	3326	212.117.177.188	65500	5	0.443823
147.32.84.165	1307	212.117.171.138	65500	2	199728.761905
147.32.84.209	4339	212.117.177.186	65500	146	22.194778
147.32.84.207	4676	212.117.177.186	65500	150	85.413142
147.32.84.193	1781	89.149.217.37	65500	2	220752.842105
147.32.84.209	4448	212.117.177.186	65500	48	5.722674
147.32.84.191	1556	212.117.177.188	65500	152	14.856215
147.32.84.207	3078	212.117.177.186	65500	91	10.720389
147.32.84.204	1814	212.117.161.86	65500	26	3.310278
147.32.84.191	1299	212.117.177.188	65500	30	1.085198
147.32.84.209	3980	212.117.177.186	65500	30	29.730439
147.32.84.209	4110	212.117.177.186	65500	24	28.165641
147.32.84.208	4990	50.7.244.234	65500	30	2.757865
147.32.84.165	1304	212.117.171.138	65500	7	0.23069
147.32.84.191	2162	212.117.177.188	65500	150	16.154398
147.32.84.165	2948	212.117.171.138	65500	40	4.166029
147.32.84.192	1788	212.117.161.86	65500	21	2.959705
147.32.84.193	4326	89.149.217.37	65500	20	0.992298
147.32.84.193	4451	89.149.217.37	65500	11	0.925291
147.32.84.209	4756	212.117.177.186	65500	29	5.441814
147.32.84.191	2601	212.117.177.188	65500	18	1.83374
147.32.84.207	4580	212.117.177.186	65500	38	3.340216
147.32.84.193	4652	89.149.217.37	65500	43	3.38206
147.32.84.209	4749	212.117.177.186	65500	30	4.798728
147.32.84.205	4868	212.117.177.186	65500	151	70.559762
147.32.84.192	1802	212.117.161.86	65500	26	3.274164
147.32.84.207	2817	212.117.177.186	65500	26	22.372866
147.32.84.204	3701	212.117.161.86	65500	25	0.872128
147.32.84.209	3150	212.117.177.186	65500	230	51.939664
147.32.84.209	4931	212.117.177.186	65500	102	81.123783
147.32.84.191	1896	212.117.177.188	65500	20	3.550839
147.32.84.193	4450	89.149.217.37	65500	37	4.847159
147.32.84.191	2908	212.117.177.188	65500	200	21.589651
147.32.84.165	1770	212.117.171.138	65500	48	2.61584
147.32.84.208	3307	50.7.244.234	65500	2	8971.773262
147.32.84.209	3091	212.117.177.186	65500	148	11.011636
147.32.84.209	4943	212.117.177.186	65500	25	2.95231
212.117.161.86	65500	147.32.84.204	3801	5	0.320051
147.32.84.205	4258	212.117.177.186	65500	20	2.678547
147.32.84.205	3045	212.117.177.186	65500	135	6.252119
147.32.84.205	2458	212.117.177.186	65500	20	2.207462
147.32.84.206	2110	50.7.244.234	65500	29	2.311349
147.32.84.204	3667	212.117.161.86	65500	2	254200.242424
147.32.84.193	2270	89.149.217.37	65500	25	5.470632
147.32.84.191	4382	212.117.177.188	65500	43	4.094733
147.32.84.191	1610	212.117.177.188	65500	147	31.078216
147.32.84.206	2069	50.7.244.234	65500	20	1.995723
147.32.84.207	2922	212.117.177.186	65500	25	1.852062
147.32.84.207	3828	212.117.177.186	65500	24	3.116792
147.32.84.193	2333	89.149.217.37	65500	150	74.898999
147.32.84.206	2213	50.7.244.234	65500	20	0.660931
147.32.84.193	2469	89.149.217.37	65500	150	20.875119
147.32.84.208	1218	50.7.244.234	65500	80	3.277213
147.32.84.208	2511	50.7.244.234	65500	200	130.873175
147.32.84.209	2387	212.117.177.186	65500	20	3.167177
147.32.84.204	1164	212.117.161.86	65500	25	2.106825
147.32.84.191	2502	212.117.177.188	65500	46	2.823609
147.32.84.165	1766	212.117.171.138	65500	46	3.136824
147.32.84.191	2682	212.117.177.188	65500	23	1.942051
147.32.84.192	2097	212.117.161.86	65500	29	0.652877
147.32.84.208	1414	50.7.244.234	65500	30	1.309748
147.32.84.165	4733	212.117.171.138	65500	13	0.749898
147.32.84.165	2988	212.117.171.138	65500	20	1.709776
147.32.84.192	3420	212.117.161.86	65500	146	8.486742
147.32.84.205	3464	212.117.177.186	65500	37	6.390177
147.32.84.207	2074	212.117.177.186	65500	56	0.017772
147.32.84.192	2314	212.117.161.86	65500	248	8.178783
147.32.84.209	2421	212.117.177.186	65500	5	1.795236
147.32.84.209	2736	212.117.177.186	65500	25	3.539474
147.32.84.205	3304	212.117.177.186	65500	20	1.028579
147.32.84.205	1246	212.117.177.186	65500	41	2.005277
147.32.84.209	4130	212.117.177.186	65500	21	2.062654
147.32.84.204	2305	212.117.161.86	65500	10	1.244059
147.32.84.193	4266	89.149.217.37	65500	27	4.794241
147.32.84.193	4858	89.149.217.37	65500	62	2.753291
147.32.84.165	4840	212.117.171.138	65500	5	1.274738
147.32.84.205	2637	212.117.177.186	65500	10	1.07068
147.32.84.208	1915	50.7.244.234	65500	29	2.369238
147.32.84.208	4271	50.7.244.234	65500	11	0.893955
147.32.84.204	2857	212.117.161.86	65500	43	2.070614
147.32.84.209	1058	212.117.177.186	65500	240	49.362139
147.32.84.191	3134	212.117.177.188	65500	148	21.511594
147.32.84.191	1699	212.117.177.188	65500	30	3.823729
147.32.84.209	3982	212.117.177.186	65500	20	3.245277
147.32.84.204	1559	212.117.161.86	65500	43	9.501406
147.32.84.192	2247	212.117.161.86	65500	20	0.680652
147.32.84.209	3970	212.117.177.186	65500	20	17.895105
147.32.84.191	2001	212.117.177.188	65500	40	2.533818
147.32.84.209	4161	212.117.177.186	65500	146	85.512433
147.32.84.191	4377	212.117.177.188	65500	148	15.648175
147.32.84.165	2837	212.117.171.138	65500	113	5.645232
147.32.84.205	2966	212.117.177.186	65500	45	5.39942
147.32.84.208	1506	50.7.244.234	65500	40	4.794576
147.32.84.204	1545	212.117.161.86	65500	11	1.238091
147.32.84.209	2400	212.117.177.186	65500	296	0.119441
147.32.84.209	4180	212.117.177.186	65500	27	17.518248
147.32.84.204	4956	212.117.161.86	65500	5	0.20963
147.32.84.208	1193	50.7.244.234	65500	29	1.450794
147.32.84.208	2365	50.7.244.234	65500	39	1.884903
147.32.84.204	1972	212.117.161.86	65500	246	30.832984
147.32.84.191	4910	212.117.177.188	65500	144	31.971304
147.32.84.204	1708	212.117.161.86	65500	7	0.147625
147.32.84.209	4305	212.117.177.186	65500	152	33.96828
147.32.84.207	2884	212.117.177.186	65500	11	0.485314
147.32.84.193	1898	89.149.217.37	65500	24	3.805952
147.32.84.204	2961	212.117.161.86	65500	11	0.338916
147.32.84.204	4989	212.117.161.86	65500	44	1.488332
147.32.84.209	4981	212.117.177.186	65500	89	12.119661
147.32.84.207	3272	212.117.177.186	65500	48	9.990583
147.32.84.192	2071	212.117.161.86	65500	43	5.374689
147.32.84.191	2446	212.117.177.188	65500	20	1.082369
147.32.84.207	2092	212.117.177.186	65500	10	0.298425
147.32.84.165	3511	212.117.171.138	65500	29	0.024043
147.32.84.207	3310	212.117.177.186	65500	152	94.870442
147.32.84.191	2102	212.117.177.188	65500	144	13.423381
147.32.84.209	3323	212.117.177.186	65500	31	3.384994
147.32.84.165	4934	212.117.171.138	65500	24	1.345426
147.32.84.192	4200	212.117.161.86	65500	74	11.221806
147.32.84.192	2645	212.117.161.86	65500	20	1.089065
147.32.84.209	3255	212.117.177.186	65500	150	31.857448
147.32.84.205	1037	212.117.177.186	65500	2	199728.761905
147.32.84.208	2951	50.7.244.234	65500	60	0.012194
147.32.84.165	1310	212.117.171.138	65500	30	6.583937
147.32.84.204	4910	212.117.161.86	65500	5	0.437777
147.32.84.209	3227	212.117.177.186	65500	147	13.409546
147.32.84.208	2950	50.7.244.234	65500	30	0.99214
147.32.84.204	1440	212.117.161.86	65500	18	1.897016
147.32.84.208	2556	50.7.244.234	65500	156	9.004728
147.32.84.204	2728	212.117.161.86	65500	25	1.060255
147.32.84.207	4316	212.117.177.186	65500	29	2.514284
147.32.84.191	4535	212.117.177.188	65500	30	4.084156
147.32.84.209	4594	212.117.177.186	65500	24	20.147431
147.32.84.192	4396	212.117.161.86	65500	11	0.645591
147.32.84.205	3975	212.117.177.186	65500	44	5.541122
147.32.84.193	4248	89.149.217.37	65500	96	17.785395
147.32.84.193	4989	89.149.217.37	65500	226	29.702992
147.32.84.193	4277	89.149.217.37	65500	95	13.136817
147.32.84.191	3117	212.117.177.188	65500	40	5.497075
147.32.84.205	1284	212.117.177.186	65500	197	0.041481
147.32.84.193	2257	89.149.217.37	65500	37	13.284885
147.32.84.191	2851	212.117.177.188	65500	2	178481.021277
147.32.84.208	1396	50.7.244.234	65500	148	24.749111
147.32.84.207	2923	212.117.177.186	65500	147	35.030436
147.32.84.209	2931	212.117.177.186	65500	20	2.028829
147.32.84.193	2029	89.149.217.37	65500	38	6.239552
147.32.84.191	1216	212.117.177.188	65500	24	5.216953
147.32.84.204	3906	212.117.161.86	65500	106	10.01307
147.32.84.204	1276	212.117.161.86	65500	2	220752.842105
147.32.84.191	2621	212.117.177.188	65500	20	12.17447
147.32.84.193	1836	89.149.217.37	65500	66	0.014239
147.32.84.209	4579	212.117.177.186	65500	48	8.876999
147.32.84.207	4934	212.117.177.186	65500	39	3.299632
147.32.84.193	4467	89.149.217.37	65500	242	90.500677
147.32.84.207	4206	212.117.177.186	65500	155	90.784812
147.32.84.191	3991	212.117.177.188	65500	20	1.650853
147.32.84.192	2245	212.117.161.86	65500	37	3.44134
147.32.84.192	3410	212.117.161.86	65500	26	0.73446
147.32.84.209	4196	212.117.177.186	65500	150	53.187925
147.32.84.209	4316	212.117.177.186	65500	10	1.838378
147.32.84.191	4718	212.117.177.188	65500	24	20.673707
147.32.84.208	4426	50.7.244.234	65500	7	0.293574
147.32.84.193	4473	89.149.217.37	65500	21	0.919555
147.32.84.209	2978	212.117.177.186	65500	27	2.279431
147.32.84.192	2367	212.117.161.86	65500	40	5.995992
147.32.84.204	1520	212.117.161.86	65500	26	3.989054
147.32.84.209	3037	212.117.177.186	65500	98	8.104641
147.32.84.207	2555	212.117.177.186	65500	2	55553.695364
147.32.84.207	2843	212.117.177.186	65500	145	7.344058
147.32.84.208	1836	50.7.244.234	65500	30	2.639587
147.32.84.193	3987	89.149.217.37	65500	152	32.653244
147.32.84.191	1905	212.117.177.188	65500	21	3.308176
147.32.84.191	4653	212.117.177.188	65500	20	2.530747
147.32.84.207	4323	212.117.177.186	65500	29	8.938228
147.32.84.191	3953	212.117.177.188	65500	20	8.366394
147.32.84.191	3863	212.117.177.188	65500	151	6.570503
147.32.84.209	4061	212.117.177.186	65500	20	16.722927
147.32.84.204	4082	212.117.161.86	65500	154	22.675797
147.32.84.193	4914	89.149.217.37	65500	23	3.640215
147.32.84.209	4723	212.117.177.186	65500	192	151.385898
147.32.84.208	1573	50.7.244.234	65500	37	7.108024
147.32.84.206	2335	50.7.244.234	65500	2	10.352127
147.32.84.208	3310	50.7.244.234	65500	44	3.812996
147.32.84.209	3784	212.117.177.186	65500	160	63.825447
147.32.84.165	1754	212.117.171.138	65500	5	15.247989
147.32.84.208	1823	50.7.244.234	65500	29	2.264781
212.117.177.186	65500	147.32.84.205	2608	43	3.820122
147.32.84.209	3161	212.117.177.186	65500	150	12.495058
147.32.84.207	3350	212.117.177.186	65500	20	2.144649
147.32.84.208	3591	50.7.244.234	65500	97	5.145454
147.32.84.165	2709	212.117.171.138	65500	20	1.612313
147.32.84.207	3088	212.117.177.186	65500	222	41.561795
147.32.84.207	4680	212.117.177.186	65500	22	8.055849
147.32.84.208	1800	50.7.244.234	65500	248	9.54822
147.32.84.205	3499	212.117.177.186	65500	33	1.874437
147.32.84.209	3796	212.117.177.186	65500	78	50.770831
147.32.84.209	4826	212.117.177.186	65500	24	4.932288
147.32.84.205	4289	212.117.177.186	65500	147	20.094661
147.32.84.165	1030	212.117.171.138	65500	7	0.181683
147.32.84.191	2868	212.117.177.188	65500	46	8.863248
147.32.84.205	1367	212.117.177.186	65500	248	37.772916
147.32.84.209	4433	212.117.177.186	65500	43	1.918533
147.32.84.192	2613	212.117.161.86	65500	2	199728.761905
147.32.84.193	4411	89.149.217.37	65500	150	19.565487
147.32.84.205	2166	212.117.177.186	65500	145	11.683065
147.32.84.209	4622	212.117.177.186	65500	21	21.93654
147.32.84.191	2055	212.117.177.188	65500	40	30.529918
